Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,Sentiment_Label,review_length
542854,B001VNGK6I,A1AISW5RMH8NBK,imgwrx,16.0,16.0,5.0,1293753600.0,great product/ great service,"the quality  of the product is great! The metallic wrapping will keep it fresh forever.<br />I suffer from migraines, and this has been the only thing that helps, it beats any over the counter<br />and prescription meds. I take one teaspoon with 1/4 teaspoon of black pepper and within 15 minutes my pain is gone<br />also works wonders on my joints and muscle pain.<br />now I'm a believer on natural remedies, I was by far the most skeptical person, and had long arguments with my brother about it! I will only believe in what the doctor will prescribe, and was I wrong!!!<br />if you suffer from headaches or arthritis give this a try!! it does not taste bad at all.",positive,1,120
291667,B000W7WQX0,ATSX4YIFCRZV3,Jeffrey,0.0,0.0,3.0,1344470400.0,Not a mindless snack!,"Corn Nuts are delicious, enjoyable and addictive. However, I have TWICE broken teeth with them, including today. Do not mindlessly chomp away at these snacks. I'm not being overly zealous with my suggestion that you only eat a few at a time and let them soften in your mouth before chewing too forcefully. This is the only food that has broken a tooth and it has twice!",neutral,0,67
489264,B002F8XGJW,AO9KZ2D5EH0N4,"Professor Butterscotch ""Now with 25% more &#3...",1.0,1.0,3.0,1331596800.0,Not bad for a plant that traveled across the distance,"-- Update --<br />Sadly, though, two of the stalks did not recover, so I had to remove them. I am still hoping though, so I transferred them to a different container and cut out all the dead parts. We'll see how it works.<br /><br />The one stalk did recover, but most of its leaves are limp and dying so I had to remove them. So right now, it's more of a stick with a little stump of a leaf bud, but I have not seen any signs of degradation to its health. I read that it takes longer for these plants to leaf up so I'm just going to watch closely. As of now, I can say it's recovering.<br />------------------<br /><br />Shipment came pretty quick. The plant was stuffed in a bunch of packing peanuts, with the roots soaked in plant gel (to keep the plant hydrated).<br /><br />I have to admit the plant looked a bit sad coming from the box, but considering it traveled from west to midwest, it's expected. It didn't look like it's dying, though, just a bit limp, the roots look healthy so I'm pretty sure it'd bounce back in a week or so.<br /><br />The vase it came with though was a bit too tiny for my taste. But I can just get a bigger one when my bamboo grows (pretty sure the bamboo will topple the vase over when it starts growing top heavy.",neutral,0,241
406317,B003LPM9VE,A2QQ22RFS7YP6H,"I-love-2-read ""Larkin""",4.0,7.0,5.0,1294444800.0,Healthy and filling,This product turned out to be really fulfilling.  It has diverse ingredients and they are very good for you.  I will purchase this product again.,positive,1,25
183815,B0000ZSH9Q,A2DWVSQNNOW5HA,Ann E. Parrish,0.0,0.0,5.0,1260835200.0,Organic Pure Cranberry,I was delighted to be able to buy this product that was pure and no sweeters added to it. It was exactly what I was looking for...a healthy drink! Very fast shipment also! I enjoy adding it to water....lasts longer.,positive,1,40
262389,B001EQ5PWW,A3BEY7JEUEWFQI,"M. Johns ""Audrey and Bennett's mom""",0.0,0.0,5.0,1241568000.0,Yummy chai,"If you love the chai tea latte offered at Starbucks, this is it. I prefer my chai over ice. I mix 1/3 chai, 1/3 vanilla soy milk, and 1/3 regular milk in any amount. This drink makes a sweet blend of yummy goodness that I drink about 2-3 times a day.",positive,1,51
71454,B004F1LNDI,A92KCYZOV96T5,atomic,0.0,0.0,5.0,1340755200.0,These are good,"They taste good and in nice little individual packages so you can take them with you anywhere you go. Have not tried the vanilla version, but i am hooked. They are moist and soft, you can see the honey, dont we all eat with our eyes first?",positive,1,47
115896,B003D4IUCK,A1YUL9PCJR3JTY,"O. Brown ""Ms. O. Khannah-Brown""",2.0,3.0,3.0,1310515200.0,Flavored Commercial Tea,"***<br />Stash's Lemon Ginger Caffeine Free Herbal Tea is a basic lemon ginger tea, tasting strongly of ginger, full of flavorings, and oddly, even contains soy. This is one of the better commercial highly processed, non-organic teas. I much prefer organic teas that are made without artificial flavorings and certainly without soy, but if you are not picky about herb teas, and are looking something very strongly flavored as an introduction to the world of teasans and decaffeinated beverages, this would be fine. If you like your tea more subtle, with true pure tastes, and can discern complex differences between natural and commercial teas, then this definitely is not for you, and I would recommend any Numi tea, Yogi Tea, Traditional Medicinals, or even Stash's organic line of teas (which comes in a wonderful Lemon Ginger Organic Tea!)<br /><br />Stash Lemon Ginger Tea contains ginger root, lemongrass, lemon flavor, safflower, hibiscus, citric acid, and soy.<br /><br />Unfortunately, nothing special.<br />***",neutral,0,160
487034,B000PDWBKO,A24RMGMOIXC88V,chica sew queen,4.0,4.0,5.0,1312156800.0,great northern popcorn,"I just love it, the popcorn pops fast and when it is done you have real old fashioned movie theater popcorn just like the old days",positive,1,26
540545,B001D0GV90,A2D1VY5E8MLDPT,"ECWMAW ""Eileen""",0.0,0.0,5.0,1214438400.0,"A good, bold coffee that replaces the morning Starbucks run..","We read some of the reviews before ordering and have to agree that the coffee is flavorful and bold, just like promised. The morning run to Starbucks before work has been replaced by the convenience of in-home brewing. Time,gas and cash are all being saved now. Worth purchasing and a good deal for so many cassettes.",positive,1,56
68299,B003EM7J9Q,A2604LD831QBC,"S. Frye ""Saundra Frye""",0.0,0.0,5.0,1275523200.0,Micro pork rinds freshest you can buy.,"When I saw the price of the pork rinds plus free shipping, and since I had never tried the micro rinds before I decided I would give it a try. I ordered a box of the Spicy and one of the Original.<br />They were here in no time.<br />We have a 1000 watt micro and we experimented a couple of times and found that 92 seconds was perfect for us. If we have a few that do not puff up (which rarely happens) you can put the few on a paper plate and put them back in the micro and it takes just a few seconds for them to puff up.<br />Because I am not a spicy food lover I wasn't as crazy about the Spicy as the Original but my husband loved them. So that made it possible for each of us to have a box of our own. Wahoo, I didn't have to share with him. Worked out great.<br />I would liked to have had a little less salt on them but was able to knock some off just by tapping the rind on the plate as I ate them.<br /><br />I would give this an excellent rating, in fact I am going to order 2 more boxes after I finish this.",positive,1,214
463005,B000CQG8AS,A36FE90RTAFJJD,Tyler,2.0,10.0,1.0,1247270400.0,Decaffeinated!!,"I recently bought this item based on the good reviews I saw here. However, I was dismayed to learn that this tea is actually decaffeinated! This fact is hidden on the back of the box, while it should be in the product's name.",negative,-1,43
152665,B001HXNIPS,A5GEADM7HZQF7,"milou ""milou""",0.0,0.0,5.0,1327017600.0,just like I remember,"When I was young my mother bought a Swedish rye bread at the A&P. I ate great quantities of it.  Sadly, that product is no longer available.  But this Siljans crisp bread has the same taste and texture as the bread I remember. So I am very happy that I found this.  I hope it will continue to be available.",positive,1,60
393216,B003VXL0V6,A3NVNHJ1SJW080,E. Vanketel,2.0,2.0,5.0,1298764800.0,Nice mellow cup of coffee!,"I bought this grudgingly because my favorite Timothy's Italian Blend was out of stock...... and I was very happily surprised! It's not as ""big""  and winey a brew as my favorite, but was flavorful, had a delicious aroma and was smooth. I tend to like rather potent coffee but I have clients who prefer a little lighter cup..... this will be perfect! I will happily keep buying this coffee. Thanks Wolfgang!",positive,1,71
159049,B004HYAIES,AGXWB22NA1TUP,Eileen,0.0,0.0,5.0,1349654400.0,Good Hearty Strong Black Tea - decaffeinated,"Decaf teas in American are very weak and just do not brew up well.  This Yorkshire tea is the one I love to bring back home each time I am in the British Isles.  I was delighted to discover I could order them also from Amazon.  They've made a great gift to my older Irish relatives who love a strong cup of tea, but can not handle the caffeine anymore.",positive,1,70
453587,B001E4S850,A20YOTMREAYVP4,Juicey Pen,0.0,0.0,3.0,1301184000.0,"Skippy Peanut Butter, Creamy, 16.3-Ounce Jars","Skippy Peanut Butter, Creamy, 16.3-Ounce Jars recall<br /><br />I got a recall notice about this from Amazon. But the notice said the low fat variety which this is not!<br /><br />Will have to update this review I've tried the product if it's not part of the recall.",neutral,0,47
450548,B000KEJMS2,A1D7SKBDFLSKFX,"N. Albanese-levin ""Healthy Girl""",1.0,2.0,5.0,1225584000.0,we love bob's,"i usually order organic but did these by accident. still good ,everything is good from bob's.",positive,1,16
415866,B000GW6786,A1WNGKUT3O644D,"Bonnie S. Seybert ""Bonnie""",0.0,0.0,5.0,1206057600.0,Burst of flavor,I love Jack Links Beef Steak and this has to top them all. I only ordered 1 box and will definately order more. I very highly recommend the peppered beef steak. A perfect blend of pepper and spices with a smoked flavor make this a great anytime snack.,positive,1,48
363514,B000RE6GLG,AOLYKKSCIDN34,Thad,1.0,1.0,4.0,1349308800.0,good stuff,This product doesn't have unnecessary things. It is only plant sterols and magnesium stearate in gelatin capsules. It could be cheaper but it's a fair price. It works for me for my prostate problems.,positive,1,34
125419,B001EO6ESS,A2CZC7KHP86YBT,G. Picou,3.0,3.0,4.0,1302480000.0,Best K-cup coffee for everyday enjoyment.,"The Dark Magic was highly recommended by others, and I tried it. It is really good coffee, in both decaf and regular. It is my K-cup of choice for a great cuppa joe on a break from a busy day.<br />On special occasions I like the flavored stuff, but when you want a good, honest cup- this is it for me.",positive,1,61
47153,B0081XSTGK,A1KXRC7PK6S7LI,"Cynthia L. Bills ""gracie""",0.0,0.0,4.0,1346889600.0,"Helpful, but not quite a miracle","I purchased this product as a healthier alternative to the heavily-advertised energy drinks.  It does help with my mid-afternoon energy slump, but--and I guess this is a good thing--it is not a substitute for getting enough sleep and eating well!",positive,1,40
376350,B00176C6N0,A2F2MZW8EOGH5J,"daemoncycler ""When you arrive at a fork in th...",0.0,0.0,5.0,1334793600.0,Yummy to the tummy,We used to have drive down to the specialty pet food store for this product.  So glad we discovered Amazon.  As far as I can tell it is no more expensive & in some cases less - Prime membership is awesome.  Loving Pets treats are some of the best according to my dog.  They do not develop that nasty smell like some dog treats do.,positive,1,65
180393,B002AQP5MK,A17DHSQXZHY7O5,"C. Hein ""C. Hein""",0.0,0.0,5.0,1314230400.0,The only good gf brownie,"This is the ONLY good gf brownie I've found in 7 years and it is wonderful! Good texture, not grainy like the others. I leave mine slightly undercooked so they're nice and gooey.<br />Just don't top with ice cream, they turn to stone!",positive,1,43
